manifest_id,task_type,domain,value_head,seed,stage,status,teacher,source_checkpoint_ref,source_training_job_id,snapshot_epoch,analysis_roles,training_state,training_log
preserve3-term-delivery-on-534933607-a30-policy-e0050,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_50_1.0000",20755730,50,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0055,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_55_1.0000",20755730,55,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0060,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_60_1.0000",20755730,60,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0065,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_65_1.0000",20755730,65,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0070,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_70_1.0000",20755730,70,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0075,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_75_1.0000",20755730,75,preserve3_term_delivery_on_learning_curve;preserve3_term_delivery_on_validation_selected_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0080,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_80_1.0000",20755730,80,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0085,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_85_1.0000",20755730,85,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0090,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_90_1.0000",20755730,90,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0095,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_95_1.0000",20755730,95,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-534933607-a30-policy-e0099,policy_eval,delivery,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:46:28.312440/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920240-3c74d66/snapshots/snapshot_99_1.0000",20755730,99,preserve3_term_delivery_on_learning_curve;preserve3_term_delivery_on_final_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755730_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918.txt
preserve3-term-delivery-on-923500475-a30-policy-e0000,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_0_1.0000",20755731,0,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0005,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_5_1.0000",20755731,5,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0010,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_10_1.0000",20755731,10,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0015,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_15_1.0000",20755731,15,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0016,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_16_1.0000",20755731,16,preserve3_term_delivery_on_learning_curve;preserve3_term_delivery_on_validation_selected_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0020,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_20_1.0000",20755731,20,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0025,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_25_1.0000",20755731,25,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0030,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_30_1.0000",20755731,30,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0035,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_35_1.0000",20755731,35,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0040,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_40_1.0000",20755731,40,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0045,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_45_1.0000",20755731,45,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0050,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_50_1.0000",20755731,50,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0055,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_55_1.0000",20755731,55,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0060,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_60_1.0000",20755731,60,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0065,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_65_1.0000",20755731,65,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0070,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_70_1.0000",20755731,70,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
preserve3-term-delivery-on-923500475-a30-policy-e0075,policy_eval,delivery,on,923500475,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:48:44.142983/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920243-5194f74/snapshots/snapshot_75_1.0000",20755731,75,preserve3_term_delivery_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755731_Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921.txt
