manifest_id,cohort,seed,domain,domain_label,value_head,rq_scope,task_type,stage,variant,architecture,teacher,source_checkpoint_ref,supervised_lr,max_epochs,original_training_set,estimator,puct,tree_sampling,anchor,width,iterations,workers,jpddl_heap,cpus,memory,time_limit,instance_timeout,completion_mode,dependency_ref,checkpoint_selection,status,notes,source_training_job_id,snapshot_epoch,analysis_roles
counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,1963100312,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T19:20:09.987511/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906954-2fc32f3/snapshots/snapshot_0_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-1963100312-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430427,0,stage2_selected_mcts_counters_narrow_held
counters-on-2011206605-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,2011206605,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T19:21:50.199840/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906955-067843/snapshots/snapshot_67_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-2011206605-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430428,67,stage2_selected_mcts_counters_narrow_held
counters-on-1073581256-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,1073581256,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T19:28:41.795056/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906962-1247c09/snapshots/snapshot_16_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-1073581256-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430429,16,stage2_selected_mcts_counters_narrow_held
counters-on-1239739722-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,1239739722,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T19:35:13.614810/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906969-7d9a779/snapshots/snapshot_28_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-1239739722-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430430,28,stage2_selected_mcts_counters_narrow_held
counters-on-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,1472491096,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T19:39:01.191695/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906973-43e0a7a/snapshots/snapshot_0_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-1472491096-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430431,0,stage2_selected_mcts_counters_narrow_held
counters-on-534933607-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,534933607,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T20:13:50.917490/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04907007-3c74d66/snapshots/snapshot_2_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-534933607-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430432,2,stage2_selected_mcts_counters_narrow_held
counters-on-2082152039-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,2082152039,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T20:21:50.772166/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04907015-faf7d6/snapshots/snapshot_4_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-2082152039-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430433,4,stage2_selected_mcts_counters_narrow_held
counters-on-1510771779-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,1510771779,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T20:33:01.810821/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04907027-17cc32a/snapshots/snapshot_0_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-1510771779-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430434,0,stage2_selected_mcts_counters_narrow_held
counters-on-923500475-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,923500475,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T20:45:11.520793/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04907039-5194f74/snapshots/snapshot_1_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-923500475-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430435,1,stage2_selected_mcts_counters_narrow_held
counters-on-1972442430-stage2-mcts_eval-primary-narrow-w5-i20,prospective-ten,1972442430,counters,Counters,on,RQ3/RQ4,mcts_eval,stage2,primary_narrow_w5_i20,experiments_numeric.architecture_2.counters_mcts,hmrmax-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters_mcts-2026-08-21T20:58:34.672634/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04907052-72aea46/snapshots/snapshot_30_1.0000",,,True,0.5,0.1,,,5,20,3,4g,6,120G,3-00:00:00,21600,rolling+VAL,counters-on-1972442430-stage2-train-primary,preselected dependency checkpoint,ready,Held replacement for obsolete width-20/70 MAIN-TERM Stage-2 endpoint; aligned with confirmatory Counters Stage-1 width-5/20 search,20430436,30,stage2_selected_mcts_counters_narrow_held
